Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
144,Dalton Schultz,DAL,TE,1,CAR,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Marcedes Lewis,GB,TE,1,CHI,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jimmy Graham,GB,TE,1,CHI,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Lance Kendricks,GB,TE,1,CHI,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Dion Sims,CHI,TE,1,GB,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Ben Braunecker,CHI,TE,1,GB,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Luke Willson,DET,TE,1,NYJ,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Levine Toilolo,DET,TE,1,NYJ,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Eric Tomlinson,NYJ,TE,1,DET,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Hakeem Valles,DET,TE,1,NYJ,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jordan Leggett,NYJ,TE,1,DET,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Michael Roberts,DET,TE,1,NYJ,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Jared Cook,OAK,TE,1,LAR,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Lee Smith,OAK,TE,1,LAR,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Derek Carrier,OAK,TE,1,LAR,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Tyler Higbee,LAR,TE,1,OAK,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Gerald Everett,LAR,TE,1,OAK,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Johnny Mundt,LAR,TE,1,OAK,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Kyle Rudolph,MIN,TE,4,LAR,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,Tyler Higbee,LAR,TE,4,MIN,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
144,David Morgan,MIN,TE,4,LAR,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,0
